Wavelength,EWT_0.001,EWT_0.011,EWT_0.021,EWT_0.031,EWT_0.041
2353,0.015920498706188814,0.015836453185045486,0.015799706344760273,0.015783471560949332,0.015776235027263594
2354,0.015910312482453514,0.015826169255677144,0.015789562297835468,0.015773467842761058,0.01576632808116066
2355,0.01590340331753163,0.01581730116320495,0.01578003906388084,0.01576374023896497,0.015756545865333996
2356,0.01589656322092497,0.015808500870450007,0.01577056398902652,0.015754043240681408,0.015746782293624997
2357,0.01588934728344962,0.01579914222664611,0.01576067887350439,0.01574409533406562,0.015736877706409986
2358,0.01588296484905755,0.015790496385177672,0.015751258284818506,0.01573441978871891,0.015727124574507305
2359,0.015879533130450586,0.01578301073810926,0.015742299418056226,0.015724930271477946,0.015717447630098275
2360,0.015871134102553457,0.015773443034969414,0.01573245965449721,0.01571506564143117,0.01570761053391012
2361,0.01586350784960856,0.015764261743850337,0.01572281232034289,0.01570529690111587,0.015697821584419184
2362,0.01585617105117901,0.015754710727811375,0.015712808451294587,0.01569529359267083,0.01568789781267223
2363,0.01585052625389048,0.015746306806259935,0.015703475048241457,0.01568565601453409,0.015678166265695966
2364,0.015845365828602957,0.01573803274731655,0.015694169651549225,0.015676020748270326,0.015668432682323766
2365,0.015838719612143174,0.015729195593972494,0.015684651486916657,0.015666306202855876,0.015658670652785766
2366,0.01583283350621962,0.01572017749556895,0.015674864305065137,0.015656401872392707,0.015648797857319197
2367,0.015822588145028262,0.0157099377568184,0.015664797997872,0.015646474059149068,0.01563895439743822
2368,0.015813957207608035,0.015700196626855758,0.015654876980361773,0.015636584001496652,0.015629118550893693
2369,0.01580615998712436,0.015690745686703943,0.015645059471317252,0.015626732321065238,0.015619298017453842
