Wavelength	TRI_ARB_099_264_210422_L00003.asd
2452	 8.94996385304607E-02 
2453	 0.102619473535105 
2454	 0.107193913032515 
2455	 0.115071861349856 
2456	 0.115823346458855 
2457	 8.89857027871974E-02 
2458	 7.92819312658062E-02 
2459	 8.19953092797833E-02 
2460	 8.45917458293064E-02 
2461	 0.109779138903908 
2462	 0.104906213604488 
2463	 8.26110015360054E-02 
2464	 7.61449885047288E-02 
2465	 5.04142660527509E-02 
2466	 4.66924494065773E-02 
2467	 6.14917066699489E-02 
2468	 3.86636372777968E-02 
2469	 2.39798399382874E-02 
2470	 1.63118109099207E-02 
2471	-5.31644670915637E-03 
2472	 8.45205161422307E-03 
2473	 4.19907341200955E-02 
2474	 5.64863391405452E-02 
2475	 6.31460685089831E-02 
2476	 3.67071181890993E-02 
2477	 1.05951566345251E-02 
2478	 7.63841696590392E-03 
2479	-5.42367793434485E-03 
2480	 3.75963572497797E-02 
2481	 9.61654165534983E-02 
2482	 0.10552928247786 
2483	 0.125546488384106 
2484	 0.12823302623741 
2485	 8.04131656813935E-02 
2486	 6.39735849275891E-02 
2487	 3.11394288887347E-02 
2488	-2.73636062400124E-02 
2489	-1.49100974467691E-02 
2490	-1.86376614570771E-02 
2491	-1.27412139321243E-02 
2492	 3.01504762764627E-02 
2493	 1.35941398420793E-02 
2494	-3.28444866589737E-02 
2495	-1.90029577607943E-02 
2496	 9.77910206529216E-03 
2497	 2.49729319466081E-02 
2498	 5.12746325604931E-02 
2499	 4.99808495552725E-02 
2500	 3.85507425128164E-02 
